school_year,division_number,division_name,level,test_level,pass_count,total_count,pass_rate,test_year,grade,demographic,max_grade,years_from_end,cohort,division_use,region,division,mean_rate,direction,average,demographic_use,level_use
2014-2015,27,Dinwiddie County,Other,Grade 4,257,311,82.64,2015,4,English Language,8,4,2019,dinwiddie_county,Region 1 – Central Virginia,Dinwiddie County,82.64,1,82.64,english_language,other
2014-2015,28,Essex County,Other,Grade 4,71,106,66.98,2015,4,English Language,8,4,2019,essex_county,Region 3 – Northern Neck,Essex County,66.98,1,66.36,english_language,other
2014-2015,29,Fairfax County,Other,Grade 4,7792,8678,89.79,2015,4,English Language,8,4,2019,fairfax_county,Region 4 – Northern Virginia,Fairfax County,77.785,1,81.51,english_language,other
2014-2015,29,Fairfax County,Learner,Grade 4,3005,4568,65.78,2015,4,English Language,8,4,2019,fairfax_county,Region 4 – Northern Virginia,Fairfax County,77.785,-1,81.51,english_language,learner
2014-2015,109,Falls Church City,Other,Grade 4,152,161,94.41,2015,4,English Language,8,4,2019,falls_church_city,Region 4 – Northern Virginia,Falls Church City,94.41,1,89.53,english_language,other
2014-2015,30,Fauquier County,Other,Grade 4,542,685,79.12,2015,4,English Language,8,4,2019,fauquier_county,Region 4 – Northern Virginia,Fauquier County,68.13,1,76.9,english_language,other
2014-2015,30,Fauquier County,Learner,Grade 4,44,77,57.14,2015,4,English Language,8,4,2019,fauquier_county,Region 4 – Northern Virginia,Fauquier County,68.13,-1,76.9,english_language,learner
2014-2015,31,Floyd County,Other,Grade 4,114,136,83.82,2015,4,English Language,8,4,2019,floyd_county,Region 6 – Western Virginia,Floyd County,83.82,1,82.64,english_language,other
2014-2015,32,Fluvanna County,Other,Grade 4,215,280,76.79,2015,4,English Language,8,4,2019,fluvanna_county,Region 5 – Valley,Fluvanna County,76.79,1,75.43,english_language,other
2014-2015,135,Franklin City,Other,Grade 4,51,72,70.83,2015,4,English Language,8,4,2019,franklin_city,Region 2 – Tidewater,Franklin City,70.83,1,70.83,english_language,other
2014-2015,33,Franklin County,Other,Grade 4,431,515,83.69,2015,4,English Language,8,4,2019,franklin_county,Region 6 – Western Virginia,Franklin County,88,-1,83.9,english_language,other
2014-2015,33,Franklin County,Learner,Grade 4,12,13,92.31,2015,4,English Language,8,4,2019,franklin_county,Region 6 – Western Virginia,Franklin County,88,1,83.9,english_language,learner
2014-2015,34,Frederick County,Other,Grade 4,652,887,73.51,2015,4,English Language,8,4,2019,frederick_county,Region 4 – Northern Virginia,Frederick County,62.235,1,71.14,english_language,other
2014-2015,34,Frederick County,Learner,Grade 4,53,104,50.96,2015,4,English Language,8,4,2019,frederick_county,Region 4 – Northern Virginia,Frederick County,62.235,-1,71.14,english_language,learner
2014-2015,110,Fredericksburg City,Other,Grade 4,143,186,76.88,2015,4,English Language,8,4,2019,fredericksburg_city,Region 3 – Northern Neck,Fredericksburg City,74.805,1,76.09,english_language,other
2014-2015,110,Fredericksburg City,Learner,Grade 4,32,44,72.73,2015,4,English Language,8,4,2019,fredericksburg_city,Region 3 – Northern Neck,Fredericksburg City,74.805,-1,76.09,english_language,learner
2014-2015,111,Galax City,Other,Grade 4,61,62,98.39,2015,4,English Language,8,4,2019,galax_city,Region 7 – Southwest,Galax City,86.695,1,92.68,english_language,other
2014-2015,111,Galax City,Learner,Grade 4,15,20,75,2015,4,English Language,8,4,2019,galax_city,Region 7 – Southwest,Galax City,86.695,-1,92.68,english_language,learner
2014-2015,35,Giles County,Other,Grade 4,125,158,79.11,2015,4,English Language,8,4,2019,giles_county,Region 7 – Southwest,Giles County,79.11,1,78.75,english_language,other
2014-2015,36,Gloucester County,Other,Grade 4,313,363,86.23,2015,4,English Language,8,4,2019,gloucester_county,Region 3 – Northern Neck,Gloucester County,86.23,1,86.1,english_language,other
2014-2015,37,Goochland County,Other,Grade 4,156,172,90.7,2015,4,English Language,8,4,2019,goochland_county,Region 1 – Central Virginia,Goochland County,90.7,1,90.45,english_language,other
2014-2015,38,Grayson County,Other,Grade 4,101,125,80.8,2015,4,English Language,8,4,2019,grayson_county,Region 7 – Southwest,Grayson County,80.8,1,80,english_language,other
2014-2015,39,Greene County,Other,Grade 4,158,248,63.71,2015,4,English Language,8,4,2019,greene_county,Region 5 – Valley,Greene County,63.71,1,62.12,english_language,other
2014-2015,40,Greensville County,Other,Grade 4,120,179,67.04,2015,4,English Language,8,4,2019,greensville_county,Region 8 – Southside,Greensville County,67.04,1,67.04,english_language,other
2014-2015,41,Halifax County,Other,Grade 4,245,367,66.76,2015,4,English Language,8,4,2019,halifax_county,Region 8 – Southside,Halifax County,66.76,1,66.31,english_language,other
2014-2015,112,Hampton City,Other,Grade 4,970,1416,68.5,2015,4,English Language,8,4,2019,hampton_city,Region 2 – Tidewater,Hampton City,69.435,-1,68.54,english_language,other
2014-2015,112,Hampton City,Learner,Grade 4,19,27,70.37,2015,4,English Language,8,4,2019,hampton_city,Region 2 – Tidewater,Hampton City,69.435,1,68.54,english_language,learner
2014-2015,42,Hanover County,Other,Grade 4,1048,1237,84.72,2015,4,English Language,8,4,2019,hanover_county,Region 1 – Central Virginia,Hanover County,73.13,1,84.24,english_language,other
2014-2015,42,Hanover County,Learner,Grade 4,16,26,61.54,2015,4,English Language,8,4,2019,hanover_county,Region 1 – Central Virginia,Hanover County,73.13,-1,84.24,english_language,learner
2014-2015,113,Harrisonburg City,Other,Grade 4,147,192,76.56,2015,4,English Language,8,4,2019,harrisonburg_city,Region 5 – Valley,Harrisonburg City,67.38,1,67.45,english_language,other
2014-2015,113,Harrisonburg City,Learner,Grade 4,110,189,58.2,2015,4,English Language,8,4,2019,harrisonburg_city,Region 5 – Valley,Harrisonburg City,67.38,-1,67.45,english_language,learner
2014-2015,43,Henrico County,Other,Grade 4,2506,3248,77.16,2015,4,English Language,8,4,2019,henrico_county,Region 1 – Central Virginia,Henrico County,67.435,1,75.14,english_language,other
2014-2015,43,Henrico County,Learner,Grade 4,217,376,57.71,2015,4,English Language,8,4,2019,henrico_county,Region 1 – Central Virginia,Henrico County,67.435,-1,75.14,english_language,learner
2014-2015,44,Henry County,Other,Grade 4,317,432,73.38,2015,4,English Language,8,4,2019,henry_county,Region 6 – Western Virginia,Henry County,65.795,1,71.34,english_language,other
2014-2015,44,Henry County,Learner,Grade 4,39,67,58.21,2015,4,English Language,8,4,2019,henry_county,Region 6 – Western Virginia,Henry County,65.795,-1,71.34,english_language,learner
2014-2015,45,Highland County,Other,Grade 4,13,13,100,2015,4,English Language,8,4,2019,highland_county,Region 5 – Valley,Highland County,100,1,100,english_language,other
2014-2015,114,Hopewell City,Other,Grade 4,160,272,58.82,2015,4,English Language,8,4,2019,hopewell_city,Region 1 – Central Virginia,Hopewell City,54.41,1,58.28,english_language,other
2014-2015,114,Hopewell City,Learner,Grade 4,9,18,50,2015,4,English Language,8,4,2019,hopewell_city,Region 1 – Central Virginia,Hopewell City,54.41,-1,58.28,english_language,learner
2014-2015,46,Isle of Wight County,Other,Grade 4,347,435,79.77,2015,4,English Language,8,4,2019,isle_of_wight_county,Region 2 – Tidewater,Isle of Wight County,79.77,1,79.22,english_language,other
2014-2015,48,King George County,Other,Grade 4,252,309,81.55,2015,4,English Language,8,4,2019,king_george_county,Region 3 – Northern Neck,King George County,81.55,1,81.09,english_language,other
2014-2015,50,King William County,Other,Grade 4,132,188,70.21,2015,4,English Language,8,4,2019,king_william_county,Region 3 – Northern Neck,King William County,70.21,1,69.47,english_language,other
2014-2015,49,King and Queen County,Other,Grade 4,44,55,80,2015,4,English Language,8,4,2019,king_and_queen_county,Region 3 – Northern Neck,King and Queen County,80,1,75.86,english_language,other
2014-2015,51,Lancaster County,Other,Grade 4,46,75,61.33,2015,4,English Language,8,4,2019,lancaster_county,Region 3 – Northern Neck,Lancaster County,61.33,1,61.33,english_language,other
2014-2015,52,Lee County,Other,Grade 4,166,219,75.8,2015,4,English Language,8,4,2019,lee_county,Region 7 – Southwest,Lee County,75.8,1,75.8,english_language,other
2014-2015,137,Lexington City,Other,Grade 4,50,54,92.59,2015,4,English Language,8,4,2019,lexington_city,Region 5 – Valley,Lexington City,92.59,1,86.44,english_language,other
2014-2015,53,Loudoun County,Other,Grade 4,4215,4810,87.63,2015,4,English Language,8,4,2019,loudoun_county,Region 4 – Northern Virginia,Loudoun County,74.375,1,83.54,english_language,other
2014-2015,53,Loudoun County,Learner,Grade 4,536,877,61.12,2015,4,English Language,8,4,2019,loudoun_county,Region 4 – Northern Virginia,Loudoun County,74.375,-1,83.54,english_language,learner
2014-2015,54,Louisa County,Other,Grade 4,257,349,73.64,2015,4,English Language,8,4,2019,louisa_county,Region 5 – Valley,Louisa County,73.64,1,73.58,english_language,other
2014-2015,55,Lunenburg County,Other,Grade 4,68,116,58.62,2015,4,English Language,8,4,2019,lunenburg_county,Region 8 – Southside,Lunenburg County,58.62,1,57.72,english_language,other
2014-2015,115,Lynchburg City,Other,Grade 4,412,600,68.67,2015,4,English Language,8,4,2019,lynchburg_city,Region 5 – Valley,Lynchburg City,68.67,1,68.64,english_language,other
2014-2015,56,Madison County,Other,Grade 4,93,141,65.96,2015,4,English Language,8,4,2019,madison_county,Region 4 – Northern Virginia,Madison County,65.96,1,65.73,english_language,other
2014-2015,143,Manassas City,Other,Grade 4,211,250,84.4,2015,4,English Language,8,4,2019,manassas_city,Region 4 – Northern Virginia,Manassas City,70.7,1,69.45,english_language,other
2014-2015,143,Manassas City,Learner,Grade 4,171,300,57,2015,4,English Language,8,4,2019,manassas_city,Region 4 – Northern Virginia,Manassas City,70.7,-1,69.45,english_language,learner
2014-2015,144,Manassas Park City,Other,Grade 4,68,97,70.1,2015,4,English Language,8,4,2019,manassas_park_city,Region 4 – Northern Virginia,Manassas Park City,62.55,1,61.18,english_language,other
2014-2015,144,Manassas Park City,Learner,Grade 4,77,140,55,2015,4,English Language,8,4,2019,manassas_park_city,Region 4 – Northern Virginia,Manassas Park City,62.55,-1,61.18,english_language,learner
2014-2015,116,Martinsville City,Other,Grade 4,75,138,54.35,2015,4,English Language,8,4,2019,martinsville_city,Region 6 – Western Virginia,Martinsville City,64.675,-1,56.96,english_language,other
2014-2015,116,Martinsville City,Learner,Grade 4,15,20,75,2015,4,English Language,8,4,2019,martinsville_city,Region 6 – Western Virginia,Martinsville City,64.675,1,56.96,english_language,learner
2014-2015,57,Mathews County,Other,Grade 4,57,79,72.15,2015,4,English Language,8,4,2019,mathews_county,Region 3 – Northern Neck,Mathews County,72.15,1,72.15,english_language,other
2014-2015,58,Mecklenburg County,Other,Grade 4,214,298,71.81,2015,4,English Language,8,4,2019,mecklenburg_county,Region 8 – Southside,Mecklenburg County,71.81,1,71.85,english_language,other
2014-2015,59,Middlesex County,Other,Grade 4,81,91,89.01,2015,4,English Language,8,4,2019,middlesex_county,Region 3 – Northern Neck,Middlesex County,89.01,1,88.04,english_language,other
2014-2015,60,Montgomery County,Other,Grade 4,551,675,81.63,2015,4,English Language,8,4,2019,montgomery_county,Region 6 – Western Virginia,Montgomery County,68.315,1,80.86,english_language,other
2014-2015,60,Montgomery County,Learner,Grade 4,11,20,55,2015,4,English Language,8,4,2019,montgomery_county,Region 6 – Western Virginia,Montgomery County,68.315,-1,80.86,english_language,learner
2014-2015,62,Nelson County,Other,Grade 4,81,127,63.78,2015,4,English Language,8,4,2019,nelson_county,Region 5 – Valley,Nelson County,63.78,1,63.85,english_language,other
2014-2015,63,New Kent County,Other,Grade 4,181,218,83.03,2015,4,English Language,8,4,2019,new_kent_county,Region 1 – Central Virginia,New Kent County,83.03,1,83.11,english_language,other
2014-2015,117,Newport News City,Other,Grade 4,1397,1949,71.68,2015,4,English Language,8,4,2019,newport_news_city,Region 2 – Tidewater,Newport News City,61.32000000000001,1,70.63,english_language,other
2014-2015,117,Newport News City,Learner,Grade 4,53,104,50.96,2015,4,English Language,8,4,2019,newport_news_city,Region 2 – Tidewater,Newport News City,61.32000000000001,-1,70.63,english_language,learner
2014-2015,118,Norfolk City,Other,Grade 4,1416,2172,65.19,2015,4,English Language,8,4,2019,norfolk_city,Region 2 – Tidewater,Norfolk City,62.685,1,64.95,english_language,other
2014-2015,118,Norfolk City,Learner,Grade 4,68,113,60.18,2015,4,English Language,8,4,2019,norfolk_city,Region 2 – Tidewater,Norfolk City,62.685,-1,64.95,english_language,learner
2014-2015,65,Northampton County,Other,Grade 4,66,105,62.86,2015,4,English Language,8,4,2019,northampton_county,Region 2 – Tidewater,Northampton County,58.705,1,62.07,english_language,other
2014-2015,65,Northampton County,Learner,Grade 4,6,11,54.55,2015,4,English Language,8,4,2019,northampton_county,Region 2 – Tidewater,Northampton County,58.705,-1,62.07,english_language,learner
2014-2015,66,Northumberland County,Other,Grade 4,71,90,78.89,2015,4,English Language,8,4,2019,northumberland_county,Region 3 – Northern Neck,Northumberland County,78.89,1,80.21,english_language,other
2014-2015,119,Norton City,Other,Grade 4,56,64,87.5,2015,4,English Language,8,4,2019,norton_city,Region 7 – Southwest,Norton City,87.5,1,87.5,english_language,other
2014-2015,67,Nottoway County,Other,Grade 4,84,140,60,2015,4,English Language,8,4,2019,nottoway_county,Region 8 – Southside,Nottoway County,60,1,60.14,english_language,other
2014-2015,68,Orange County,Other,Grade 4,272,333,81.68,2015,4,English Language,8,4,2019,orange_county,Region 4 – Northern Virginia,Orange County,82.505,-1,81.74,english_language,other
2014-2015,68,Orange County,Learner,Grade 4,10,12,83.33,2015,4,English Language,8,4,2019,orange_county,Region 4 – Northern Virginia,Orange County,82.505,1,81.74,english_language,learner
2014-2015,69,Page County,Other,Grade 4,184,254,72.44,2015,4,English Language,8,4,2019,page_county,Region 4 – Northern Virginia,Page County,72.44,1,72.55,english_language,other
2014-2015,70,Patrick County,Other,Grade 4,165,216,76.39,2015,4,English Language,8,4,2019,patrick_county,Region 6 – Western Virginia,Patrick County,76.39,1,74.89,english_language,other
2014-2015,120,Petersburg City,Other,Grade 4,168,265,63.4,2015,4,English Language,8,4,2019,petersburg_city,Region 1 – Central Virginia,Petersburg City,63.4,1,63.14,english_language,other
2014-2015,71,Pittsylvania County,Other,Grade 4,484,617,78.44,2015,4,English Language,8,4,2019,pittsylvania_county,Region 6 – Western Virginia,Pittsylvania County,76.72,1,78.34,english_language,other
2014-2015,71,Pittsylvania County,Learner,Grade 4,15,20,75,2015,4,English Language,8,4,2019,pittsylvania_county,Region 6 – Western Virginia,Pittsylvania County,76.72,-1,78.34,english_language,learner
2014-2015,142,Poquoson City,Other,Grade 4,136,154,88.31,2015,4,English Language,8,4,2019,poquoson_city,Region 2 – Tidewater,Poquoson City,88.31,1,88.31,english_language,other
2014-2015,121,Portsmouth City,Other,Grade 4,777,1108,70.13,2015,4,English Language,8,4,2019,portsmouth_city,Region 2 – Tidewater,Portsmouth City,70.13,1,69.87,english_language,other
2014-2015,72,Powhatan County,Other,Grade 4,246,309,79.61,2015,4,English Language,8,4,2019,powhatan_county,Region 1 – Central Virginia,Powhatan County,79.61,1,79.68,english_language,other
2014-2015,73,Prince Edward County,Other,Grade 4,80,143,55.94,2015,4,English Language,8,4,2019,prince_edward_county,Region 8 – Southside,Prince Edward County,55.94,1,56.25,english_language,other
2014-2015,74,Prince George County,Other,Grade 4,361,434,83.18,2015,4,English Language,8,4,2019,prince_george_county,Region 1 – Central Virginia,Prince George County,83.18,1,82.81,english_language,other
2014-2015,75,Prince William County,Other,Grade 4,3760,4464,84.23,2015,4,English Language,8,4,2019,prince_william_county,Region 4 – Northern Virginia,Prince William County,76.13,1,79.55,english_language,other
2014-2015,75,Prince William County,Learner,Grade 4,1234,1814,68.03,2015,4,English Language,8,4,2019,prince_william_county,Region 4 – Northern Virginia,Prince William County,76.13,-1,79.55,english_language,learner
